0.00000,nan,nan,0.50000,0.00000
0.50000,nan,nan,0.50000,0.00000
1.00000,nan,nan,0.50000,0.00000
1.50000,0.14042,0.15099,0.51516,0.89123
2.00000,nan,nan,0.51516,1.00000
2.50000,nan,nan,0.51516,1.00000
3.00000,nan,nan,0.51516,1.00000
3.50000,0.26383,0.26836,0.52427,1.00000
4.00000,0.35079,0.35921,0.53075,1.00000
4.50000,nan,nan,0.53075,1.00000
5.00000,nan,nan,0.53075,1.00000
5.50000,nan,nan,0.53075,1.00000
6.00000,nan,nan,0.53075,1.00000
6.50000,nan,nan,0.53075,1.00000
7.00000,nan,nan,0.53075,1.00000
7.50000,nan,nan,0.53075,1.00000
8.00000,nan,nan,0.53075,1.00000
8.50000,0.60920,0.60920,0.53361,1.00000
9.00000,0.91048,1.01102,0.53410,1.00000
9.50000,0.99595,1.13162,0.53412,1.00000
10.00000,1.07374,1.07374,0.53382,1.00000
10.50000,nan,nan,0.53382,1.00000
11.00000,nan,nan,0.53382,1.00000
11.50000,nan,nan,0.53382,1.00000
12.00000,nan,nan,0.53382,1.00000
12.50000,nan,nan,0.53382,1.00000
13.00000,nan,nan,0.53382,1.00000
13.50000,nan,nan,0.53382,1.00000
14.00000,nan,nan,0.53382,1.00000
14.50000,nan,nan,0.53382,1.00000
15.00000,nan,nan,0.53382,1.00000
15.50000,nan,nan,0.53382,1.00000
16.00000,nan,nan,0.53382,1.00000
16.50000,15.20656,15.20656,0.52069,1.00000
17.00000,15.85618,15.85618,0.51218,1.00000
17.50000,nan,nan,0.51218,1.00000
18.00000,nan,nan,0.51218,1.00000
18.50000,nan,nan,0.51218,1.00000
19.00000,nan,nan,0.51218,1.00000
19.50000,nan,nan,0.51218,1.00000
20.00000,nan,nan,0.51218,1.00000
20.50000,nan,nan,0.51218,1.00000
21.00000,nan,nan,0.51218,1.00000
21.50000,nan,nan,0.51218,1.00000
22.00000,nan,nan,0.51218,1.00000
22.50000,nan,nan,0.51218,1.00000
23.00000,nan,nan,0.51218,1.00000
23.50000,nan,nan,0.51218,1.00000
24.00000,nan,nan,0.51218,1.00000
24.50000,nan,nan,0.51218,1.00000
25.00000,nan,nan,0.51218,1.00000
25.50000,nan,nan,0.51218,1.00000
26.00000,nan,nan,0.51218,1.00000
26.50000,nan,nan,0.51218,1.00000
27.00000,nan,nan,0.51218,1.00000
27.50000,nan,nan,0.51218,1.00000
28.00000,nan,nan,0.51218,1.00000
28.50000,25.29586,25.29586,0.50322,1.00000
29.00000,25.44141,25.44141,0.49625,1.00000
29.50000,25.70648,25.70648,0.49035,1.00000
30.00000,nan,nan,0.49035,1.00000
30.50000,nan,nan,0.49035,1.00000
31.00000,nan,nan,0.49035,1.00000
