0.00000,nan,nan,0.50000,0.00000
0.50000,0.12645,0.15073,0.51423,0.80288
1.00000,0.15093,0.15093,0.52856,1.00000
1.50000,0.20039,0.20039,0.54079,1.00000
2.00000,nan,nan,0.54079,1.00000
2.50000,nan,nan,0.54079,1.00000
3.00000,0.16858,0.16858,0.55369,1.00000
3.50000,0.20090,0.20090,0.56571,1.00000
4.00000,nan,nan,0.56571,1.00000
4.50000,0.20868,0.20868,0.57735,1.00000
5.00000,nan,nan,0.57735,1.00000
5.50000,0.31988,0.31988,0.58630,1.00000
6.00000,nan,nan,0.58630,1.00000
6.50000,nan,nan,0.58630,1.00000
7.00000,nan,nan,0.58630,1.00000
7.50000,0.42817,0.42817,0.59281,1.00000
8.00000,nan,nan,0.59281,1.00000
8.50000,nan,nan,0.59281,1.00000
9.00000,nan,nan,0.59281,1.00000
9.50000,0.76118,0.76118,0.59491,1.00000
10.00000,0.62066,0.62066,0.59790,1.00000
10.50000,nan,nan,0.59790,1.00000
11.00000,nan,nan,0.59790,1.00000
11.50000,nan,nan,0.59790,1.00000
12.00000,nan,nan,0.59790,1.00000
12.50000,nan,nan,0.59790,1.00000
13.00000,nan,nan,0.59790,1.00000
13.50000,0.80034,0.80034,0.59927,1.00000
14.00000,nan,nan,0.59927,1.00000
14.50000,nan,nan,0.59927,1.00000
15.00000,nan,nan,0.59927,1.00000
15.50000,0.73964,0.73964,0.60092,1.00000
16.00000,0.91062,0.92033,0.60138,1.00000
16.50000,nan,nan,0.60138,1.00000
17.00000,16.54356,16.54356,0.58045,1.00000
17.50000,0.74995,0.75916,0.58079,1.00000
18.00000,nan,nan,0.58079,1.00000
18.50000,nan,nan,0.58079,1.00000
19.00000,18.41597,18.41597,0.56639,1.00000
19.50000,0.85714,0.85714,0.56651,1.00000
20.00000,nan,nan,0.56651,1.00000
20.50000,nan,nan,0.56651,1.00000
21.00000,nan,nan,0.56651,1.00000
21.50000,nan,nan,0.56651,1.00000
22.00000,nan,nan,0.56651,1.00000
22.50000,nan,nan,0.56651,1.00000
23.00000,nan,nan,0.56651,1.00000
23.50000,22.50006,22.50006,0.55373,1.00000
24.00000,nan,nan,0.55373,1.00000
24.50000,0.73419,0.73419,0.55390,1.00000
25.00000,nan,nan,0.55390,1.00000
25.50000,nan,nan,0.55390,1.00000
26.00000,nan,nan,0.55390,1.00000
26.50000,nan,nan,0.55390,1.00000
27.00000,0.86362,0.87596,0.55399,1.00000
27.50000,nan,nan,0.55399,1.00000
28.00000,0.82916,0.82916,0.55411,1.00000
28.50000,nan,nan,0.55411,1.00000
29.00000,1.06048,1.06048,0.55406,1.00000
29.50000,nan,nan,0.55406,1.00000
30.00000,nan,nan,0.55406,1.00000
30.50000,nan,nan,0.55406,1.00000
31.00000,1.00436,1.11006,0.55398,1.00000
31.50000,0.86976,0.86976,0.55409,1.00000
32.00000,nan,nan,0.55409,1.00000
32.50000,nan,nan,0.55409,1.00000
33.00000,nan,nan,0.55409,1.00000
33.50000,nan,nan,0.55409,1.00000
34.00000,nan,nan,0.55409,1.00000
34.50000,nan,nan,0.55409,1.00000
35.00000,nan,nan,0.55409,1.00000
35.50000,nan,nan,0.55409,1.00000
36.00000,nan,nan,0.55409,1.00000
36.50000,nan,nan,0.55409,1.00000
37.00000,nan,nan,0.55409,1.00000
37.50000,nan,nan,0.55409,1.00000
38.00000,1.21051,1.21051,0.55391,1.00000
38.50000,nan,nan,0.55391,1.00000
39.00000,nan,nan,0.55391,1.00000
39.50000,nan,nan,0.55391,1.00000
40.00000,nan,nan,0.55391,1.00000
40.50000,nan,nan,0.55391,1.00000
41.00000,37.38159,37.38159,0.53529,1.00000
41.50000,nan,nan,0.53529,1.00000
42.00000,nan,nan,0.53529,1.00000
42.50000,nan,nan,0.53529,1.00000
43.00000,nan,nan,0.53529,1.00000
43.50000,nan,nan,0.53529,1.00000
44.00000,nan,nan,0.53529,1.00000
44.50000,1.00997,1.00997,0.53529,1.00000
45.00000,nan,nan,0.53529,1.00000
45.50000,nan,nan,0.53529,1.00000
46.00000,nan,nan,0.53529,1.00000
46.50000,nan,nan,0.53529,1.00000
47.00000,nan,nan,0.53529,1.00000
47.50000,1.04979,1.04979,0.53526,1.00000
48.00000,nan,nan,0.53526,1.00000
48.50000,nan,nan,0.53526,1.00000
49.00000,nan,nan,0.53526,1.00000
49.50000,nan,nan,0.53526,1.00000
50.00000,44.67854,44.86011,0.51875,1.00000
50.50000,nan,nan,0.51875,1.00000
51.00000,23.27347,45.30613,0.50646,1.00000
51.50000,nan,nan,0.50646,1.00000
52.00000,nan,nan,0.50646,1.00000
52.50000,nan,nan,0.50646,1.00000
53.00000,1.28069,1.28069,0.50638,1.00000
53.50000,nan,nan,0.50638,1.00000
54.00000,1.39109,1.39109,0.50625,1.00000
54.50000,1.15025,1.15025,0.50620,1.00000
55.00000,1.12956,1.12956,0.50616,1.00000
55.50000,48.39490,48.39490,0.49336,1.00000
56.00000,48.87527,48.87527,0.48271,1.00000
56.50000,nan,nan,0.48271,1.00000
57.00000,nan,nan,0.48271,1.00000
57.50000,49.91049,49.91049,0.47342,1.00000
58.00000,nan,nan,0.47342,1.00000
58.50000,nan,nan,0.47342,1.00000
59.00000,nan,nan,0.47342,1.00000
59.50000,51.09643,51.13397,0.46508,1.00000
60.00000,nan,nan,0.46508,1.00000
60.50000,51.41146,51.44766,0.45759,1.00000
61.00000,nan,nan,0.45759,1.00000
61.50000,nan,nan,0.45759,1.00000
62.00000,nan,nan,0.45759,1.00000
62.50000,51.48374,51.48374,0.45077,1.00000
