0.00000,nan,nan,0.50000,0.00000
0.50000,0.02446,0.02510,0.59286,0.14678
1.00000,nan,nan,0.59286,0.00000
1.50000,0.04403,0.04403,0.66586,0.94391
2.00000,0.46711,0.86780,0.67355,1.00000
2.50000,0.57615,1.08855,0.67771,1.00000
3.00000,1.04368,1.04368,0.67742,1.00000
3.50000,1.00599,1.00599,0.67739,1.00000
4.00000,0.83634,0.83634,0.67822,1.00000
4.50000,0.06448,0.06448,0.68381,1.00000
5.00000,1.09863,1.09863,0.68329,1.00000
5.50000,1.39414,1.39414,0.68149,1.00000
6.00000,1.32566,1.36929,0.68014,0.28696
6.50000,0.02272,0.02272,0.68471,0.04544
7.00000,nan,nan,0.68471,0.55238
7.50000,nan,nan,0.68471,1.00000
8.00000,0.65851,0.98312,0.68633,0.55531
8.50000,nan,nan,0.68633,1.00000
9.00000,0.97566,0.97566,0.68644,1.00000
9.50000,0.98767,0.98767,0.68649,0.01388
10.00000,nan,nan,0.68649,0.00000
10.50000,nan,nan,0.68649,0.00000
11.00000,nan,nan,0.68649,0.00000
11.50000,nan,nan,0.68649,0.32128
12.00000,0.49181,0.49181,0.68883,0.66234
12.50000,nan,nan,0.68883,0.00000
13.00000,nan,nan,0.68883,0.00000
13.50000,nan,nan,0.68883,0.00000
14.00000,nan,nan,0.68883,0.50429
14.50000,0.28012,0.51688,0.69233,0.52946
15.00000,nan,nan,0.69233,0.00000
15.50000,nan,nan,0.69233,0.82326
16.00000,0.50422,0.50422,0.69480,0.18518
16.50000,0.02528,0.02528,0.70010,0.05056
17.00000,nan,nan,0.70010,0.00000
17.50000,nan,nan,0.70010,0.00000
18.00000,nan,nan,0.70010,0.00000
18.50000,nan,nan,0.70010,0.00000
19.00000,nan,nan,0.70010,0.00000
19.50000,nan,nan,0.70010,0.01796
20.00000,0.02510,0.02510,0.70586,0.03224
20.50000,nan,nan,0.70586,0.00000
21.00000,nan,nan,0.70586,0.86434
21.50000,0.57928,0.57928,0.70835,1.00000
22.00000,0.56702,0.56702,0.71093,0.14970
22.50000,nan,nan,0.71093,0.52950
23.00000,0.26090,0.49832,0.71552,0.51412
23.50000,nan,nan,0.71552,0.00000
24.00000,nan,nan,0.71552,0.00000
24.50000,nan,nan,0.71552,0.00000
25.00000,nan,nan,0.71552,0.00000
